Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter
4405,CA-2015-164336,05-07-2015,10-07-2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34.79999924,3,0.200000003,2.175,2015,7,3
4406,CA-2015-164336,05-07-2015,10-07-2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.97600174,3,0.200000003,-2.436,2015,7,3
4407,CA-2016-100041,20-11-2016,25-11-2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.079999924,2,0,4.086,2016,11,4
4408,CA-2016-100041,20-11-2016,25-11-2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,314.5499878,3,0,150.984,2016,11,4
4409,CA-2016-100041,20-11-2016,25-11-2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.909999847,1,0,2.3077,2016,11,4
4410,US-2014-154879,06-05-2014,11-05-2014,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,5.78000021,2,0,2.7166,2014,5,2
4411,US-2014-154879,06-05-2014,11-05-2014,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.9400024,6,0,30.2232,2014,5,2
4412,CA-2014-130624,21-06-2014,24-06-2014,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.64999962,3,0,9.039,2014,6,2
4413,CA-2014-130624,21-06-2014,24-06-2014,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,617.9699707,3,0,160.6722,2014,6,2
4414,CA-2014-130624,21-06-2014,24-06-2014,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.70000076,3,0,26.865,2014,6,2
4415,CA-2017-132339,19-08-2017,23-08-2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387.9899902,1,0,182.3553,2017,8,3
4416,CA-2014-153983,29-11-2014,06-12-2014,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.9199829,2,0.200000003,71.99,2014,11,4
4417,CA-2014-153983,29-11-2014,06-12-2014,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,30.39999962,5,0,15.2,2014,11,4
4418,CA-2017-112900,09-04-2017,12-04-2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,478.2399902,8,0,219.9904,2017,4,2
4419,CA-2014-160157,20-12-2014,27-12-2014,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Hamilton,Ohio,45011,East,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.8480072,3,0.200000003,-21.4704,2014,12,4
4420,CA-2014-139633,17-12-2014,24-12-2014,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484000206,4,0.699999988,-4.0216,2014,12,4
4421,CA-2015-163090,17-11-2015,21-11-2015,Second Class,GH-14665,Greg Hansen,Consumer,United States,Chicago,Illinois,60610,Central,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,40.91999817,5,0.200000003,3.069,2015,11,4
4422,CA-2014-117016,04-03-2014,09-03-2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.55200005,3,0.200000003,2.3328,2014,3,1
4423,CA-2017-159464,18-05-2017,19-05-2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.23999977,2,0,4.4824,2017,5,2
4424,CA-2017-159464,18-05-2017,19-05-2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.9400024,3,0,75.735,2017,5,2
4425,CA-2017-159464,18-05-2017,19-05-2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,5,0,15.6375,2017,5,2
4426,CA-2017-159464,18-05-2017,19-05-2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.9400024,6,0,54.6912,2017,5,2
4427,CA-2017-159464,18-05-2017,19-05-2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,55.97999954,2,0,15.6744,2017,5,2
4428,US-2017-103226,22-09-2017,28-09-2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18000031,3,0,12.231,2017,9,3
4429,CA-2017-119452,21-03-2017,27-03-2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.880005,6,0,523.7052,2017,3,1
4430,CA-2017-147725,14-09-2017,14-09-2017,Same Day,LT-17110,Liz Thompson,Consumer,United States,Orange,New Jersey,7050,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.94999695,3,0,18.447,2017,9,3
4431,CA-2016-168893,03-11-2016,08-11-2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,20,4,0,9.6,2016,11,4
4432,CA-2016-168893,03-11-2016,08-11-2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.980000019,3,0,2.0748,2016,11,4
4433,CA-2016-168893,03-11-2016,08-11-2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.10000038,5,0,9.158,2016,11,4
4434,CA-2016-168893,03-11-2016,08-11-2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1,0,2.625,2016,11,4
4435,CA-2016-168893,03-11-2016,08-11-2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,842.9400024,3,0,160.1586,2016,11,4
4436,CA-2016-163398,03-05-2016,08-05-2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.181999922,1,0.800000012,-3.6003,2016,5,2
4437,CA-2016-163398,03-05-2016,08-05-2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.38400078,7,0.200000003,2.7384,2016,5,2
4438,CA-2016-163398,03-05-2016,08-05-2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.40600014,3,0.800000012,-71.2962,2016,5,2
4439,CA-2016-162726,27-12-2016,02-01-2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,10.36800003,2,0.200000003,3.6288,2016,12,4
4440,CA-2016-162726,27-12-2016,02-01-2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68000031,4,0.200000003,7.4,2016,12,4
4441,US-2016-111290,22-07-2016,26-07-2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.9499969,1,0,36.2835,2016,7,3
4442,US-2016-111290,22-07-2016,26-07-2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.8499756,5,0,135.219,2016,7,3
4443,US-2016-111290,22-07-2016,26-07-2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.20000076,5,0,10.512,2016,7,3
4444,US-2016-111290,22-07-2016,26-07-2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.40000153,5,0,15.552,2016,7,3
4445,US-2014-147704,16-11-2014,21-11-2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.34999847,5,0,36.8245,2014,11,4
4446,US-2014-147704,16-11-2014,21-11-2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,31.68000031,6,0,14.256,2014,11,4
4447,US-2014-147704,16-11-2014,21-11-2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12000084,4,0,14.2688,2014,11,4
4448,US-2014-147704,16-11-2014,21-11-2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.4499969,5,0,42.3625,2014,11,4
4449,CA-2015-121965,19-06-2015,23-06-2015,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56000042,2,0,4.0192,2015,6,2
4450,CA-2015-121965,19-06-2015,23-06-2015,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,6.480000019,1,0,3.1104,2015,6,2
4451,CA-2015-121965,19-06-2015,23-06-2015,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.6900024,3,0,87.7443,2015,6,2
4452,CA-2016-147137,04-07-2016,06-07-2016,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.39999962,5,0,8.636,2016,7,3
4453,CA-2016-147137,04-07-2016,06-07-2016,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.95999908,2,0,20.6612,2016,7,3
4454,CA-2016-147137,04-07-2016,06-07-2016,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165039,5,0.150000006,225.735,2016,7,3
4455,CA-2016-147137,04-07-2016,06-07-2016,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92000008,4,0,0.5584,2016,7,3
4456,US-2015-146745,03-09-2015,08-09-2015,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.5679932,2,0.200000003,-12.9568,2015,9,3
4457,US-2015-146745,03-09-2015,08-09-2015,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368000031,2,0.200000003,2.1492,2015,9,3
4458,CA-2017-115175,07-08-2017,12-08-2017,Standard Class,MC-17575,Matt Collins,Consumer,United States,San Jose,California,95123,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.5500031,5,0,114.9385,2017,8,3
4459,CA-2017-105851,13-03-2017,20-03-2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.495972,2,0.200000003,-299.8116,2017,3,1
4460,US-2017-125717,28-09-2017,01-10-2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.77600098,1,0.200000003,3.2776,2017,9,3
4461,US-2017-125717,28-09-2017,01-10-2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.1840057,2,0.200000003,-29.4368,2017,9,3
4462,US-2017-125717,28-09-2017,01-10-2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38399887,2,0.200000003,1.3596,2017,9,3
4463,US-2017-125717,28-09-2017,01-10-2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.77600098,4,0.699999988,-58.8616,2017,9,3
4464,US-2017-125717,28-09-2017,01-10-2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.35200024,3,0.200000003,5.2026,2017,9,3
4465,US-2017-125717,28-09-2017,01-10-2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.7920074,2,0.200000003,26.224,2017,9,3
4466,CA-2015-163895,07-08-2015,11-08-2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.303999901,1,0.200000003,1.1151,2015,8,3
4467,CA-2017-168641,24-11-2017,01-12-2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.37999916,9,0,7.371,2017,11,4
4468,CA-2017-168641,24-11-2017,01-12-2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.9600067,2,0,78.9412,2017,11,4
4469,CA-2017-168641,24-11-2017,01-12-2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.5679932,2,0.200000003,-16.0784,2017,11,4
4470,CA-2017-168641,24-11-2017,01-12-2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,12.96000004,2,0,6.2208,2017,11,4
4471,CA-2017-156895,08-05-2017,12-05-2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.0579987,3,0.300000012,-23.7822,2017,5,2
4472,CA-2017-121300,29-09-2017,29-09-2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.68600082,1,0.300000012,-15.4666,2017,9,3
4473,CA-2017-121300,29-09-2017,29-09-2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.9759979,3,0.200000003,65.9934,2017,9,3
4474,CA-2017-121300,29-09-2017,29-09-2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.2200012,2,0.400000006,-189.321,2017,9,3
4475,CA-2017-121300,29-09-2017,29-09-2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,15.55200005,3,0.200000003,5.4432,2017,9,3
4476,CA-2017-121300,29-09-2017,29-09-2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.24799919,4,0.200000003,7.4368,2017,9,3
4477,CA-2017-121300,29-09-2017,29-09-2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.447999954,2,0.200000003,2.64,2017,9,3
4478,CA-2017-130211,22-10-2017,22-10-2017,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.0899963,3,0,23.3163,2017,10,4
4479,CA-2017-130211,22-10-2017,22-10-2017,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.9799957,2,0,54.7756,2017,10,4
4480,CA-2014-147235,24-03-2014,28-03-2014,Standard Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.89999962,5,0,11.703,2014,3,1
4481,CA-2016-109365,03-11-2016,08-11-2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,15.26000023,7,0,5.0358,2016,11,4
4482,CA-2016-109365,03-11-2016,08-11-2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.31999969,2,0,14.2956,2016,11,4
4483,CA-2016-109365,03-11-2016,08-11-2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",43.58399963,12,0.200000003,15.7992,2016,11,4
